-72635	1009	4666.77
-72362	489	10250.2
-72346	278	7572.35
-72073	200	7338.54
-72072	130	5451.91
-71800	138	9305.56
-71510	99	6928.26
-71237	92	6554.78
-68266	1089	8183.72
-68250	585	8228.01
-67993	448	11404
-67977	452	17899.5
-67976	134	7348.5
-67704	317	20181
-67703	86	5586.55
-67687	80	7762.46
-67431	155	12543.2
-67141	146	15313.8
-66868	83	9152.49
-63898	830	5357.46
-63897	743	10596.2
-63881	870	21256.8
-63624	243	10579.1
-63608	635	41599.6
-63607	75	9181.14
-63335	388	41843.7
-63318	135	15167.3
-63062	127	23659.9
-63046	24	8750.81
-63045	157	19691.1
-62772	113	14385.4
-62756	32	4944.92
-62499	48	6748.05
-59785	1144	10655.8
-59529	1121	15297
-59528	457	11742.9
-59512	1385	59893.7
-59256	128	12973.7
-59239	908	80923.6
-59223	19	7236.04
-58966	383	56129.5
-58950	78	12821.3
-58949	195	26120.5
-58677	70	16991.6
-58676	134	25131.2
-55416	1680	27226
-55160	984	30129.8
-55143	1692	120984
-54871	99	8591.08
-54870	887	128353
-54854	159	32366.6
-54597	325	69855.3
-54596	1	5262.56
-54580	168	50282.3
-54291	47	6201.16
-54034	83	24186.4
-54018	107	18751.3
-53761	32	10787.5
-51064	1240	11390.7
-51047	2104	64405.3
-50791	604	40306.1
-50775	401	35726.5
-50774	1430	169474
-50758	161	25477.6
-50501	666	159199
-50485	276	92924.9
-50484	108	30933.6
-50228	189	72899.5
-50212	232	69841.1
-50211	154	58409.3
-49955	9	7307.79
-49939	190	64046
-49922	88	32199.3
-49665	36	10874.9
-46678	1913	103627
-46406	857	108089
-46405	1177	211106
-46389	466	148952
-46132	534	230576
-46116	475	198351
-46115	103	36303.8
-45859	139	66524.4
-45843	408	223590
-45842	126	56692.8
-45826	54	23291.2
-45570	220	123906
-45569	22	11751.4
-42037	1012	178478
-42036	794	212785
-42020	781	288296
-41764	198	69096.7
-41763	348	167694
-41747	752	361883
-41490	35	20456.7
-41474	565	334967
-41473	26	14957.2
-37651	1275	511981
-37378	1163	771036
-33282	1591	684307
