-56831	279	332254
-56558	603	453518
-52735	179	158487
-52462	417	340807
-52446	225	168790
-52445	202	154564
-52189	419	246924
-52173	511	276594
-52172	790	264704
-48639	117	71859.9
-48383	26	13673.2
-48366	289	205361
-48350	144	89360
-48093	377	215910
-48077	390	187187
-48076	198	93143.7
-47820	283	104196
-47804	914	332030
-47803	650	160500
-47531	1355	164585
-44287	71	21627.2
-44271	84	34662.1
-44270	213	80528.6
-44254	26	12691.3
-43998	124	51950.5
-43997	222	105767
-43981	237	85812.1
-43725	63	21896.8
-43724	250	102348
-43708	594	166107
-43707	193	56127.3
-43451	70	12205
-43435	1184	220432
-43434	281	34184.2
-43162	1454	87462.8
-40191	71	24432.3
-40175	78	23183.6
-39918	32	8494.97
-39902	140	49672.3
-39629	145	32159.6
-39628	161	44830.6
-39612	369	95400
-39356	80	14980.8
-39355	161	48835.6
-39339	873	163582
-39066	1423	150335
-39049	1023	62337.8
-38793	1260	36955.9
-35806	119	22523.2
-35533	228	38230.4
-35532	108	23457
-35516	179	36794.3
-35260	188	20790.1
-35259	85	13280.3
-35243	526	68444.5
-34970	1032	117067
-34954	138	13187.3
-34953	174	21254.6
-34697	1361	82873
-34681	477	19998.6
-34680	1090	32150.7
-34424	779	15702.9
-34408	813	8272.44
-31710	88	7129.66
-31437	190	23638
-31147	264	25812.7
-30891	205	23317.7
-30874	649	55702.1
-30602	119	7709.47
-30601	966	64046.6
-30585	416	17948.8
-30584	194	13210.6
-30328	1087	34109.9
-30312	993	20084.5
-30311	1089	14718.2
-27068	214	15999.9
-26795	233	15927.2
-26778	262	13730.3
-26506	139	9595.32
-26505	497	27752.1
-26489	127	7869.26
-26216	707	18835.1
-25959	748	13409.6
-25943	1571	18369.1
-22699	167	8743.17
-22409	246	10340.1
-22137	251	9262.5
-22136	392	13828.1
-22120	266	9937.19
-21863	437	13676.3
-21847	894	15702.5
-21574	1689	10706.9
