17495	995	3634.58
17768	682	5366.89
18058	205	2627.04
21591	1034	2636.6
21864	1310	7995.54
21880	319	3783.23
22137	769	7761.31
22153	475	7156.63
22154	341	6250.48
22426	444	9329.5
22427	312	7408.07
22443	251	6039.78
22699	105	3262.25
22700	148	3791.12
22716	377	10875.7
22989	298	9303.39
23006	195	7132.06
23279	222	9079.57
25960	1228	5608.86
26232	1074	7655.17
26233	1117	11305.1
26249	676	11403.5
26505	227	3072.12
26506	569	13230.1
26522	772	18374.4
26523	267	9078.33
26795	611	16525.7
26796	176	9196.26
26812	384	14394.9
27068	131	4108.51
27085	437	22386.7
27102	80	3363.18
27375	215	11845.9
27631	43	2802.37
27647	61	3548.52
27648	94	5859.15
30312	1181	3319.8
30328	1450	7972.42
30329	1012	9644.18
30601	1369	19183.6
30602	637	12447.5
30618	948	25766.2
30874	240	6087.66
30875	311	10322.9
30891	1027	45196.4
30892	123	6504.34
30908	174	10588.5
31164	605	33513.2
31181	518	29442.9
31437	107	7961.01
31453	29	2669.89
31454	456	32367.4
31470	70	4801.75
31471	75	5607.76
31727	182	17448.8
31743	89	7127.29
31744	78	4975.56
34424	843	2738.12
34681	625	4127.04
34697	1705	20880
34698	487	9035.95
34714	299	8027.6
34970	1306	37921.1
34971	234	10924.3
34987	1167	57299.8
35243	248	9600.16
35244	35	2866.9
35260	1010	70896.7
35276	61	3141.27
35277	238	19020.6
35533	434	34028.3
35549	91	11684.3
35550	425	43200
35806	22	2760.28
35822	84	7520.88
35823	323	33840.8
35839	126	17340.8
38793	1300	6877.52
39066	2079	44460.7
39083	620	31606.8
39339	1005	59453.9
39355	79	6258.32
39356	999	70754.3
39612	72	6972.26
39629	672	80093.1
39645	187	20298.8
39646	162	21215.4
39902	240	29172.8
39918	193	28471.2
39919	281	45704.9
39935	43	10702.1
40191	116	26968.5
40192	16	2757.91
43162	1193	13358.8
43435	1787	67597.1
43451	234	14184.4
43452	528	39171.6
43708	667	56768.7
43724	317	34830.7
43725	763	107762
43741	91	14394.8
43997	198	36809.3
43998	480	94886.4
44014	300	60399.1
44015	132	28540.1
44271	135	32163.2
44287	253	59739.1
47547	169	8381.1
47803	184	4992.51
47804	1224	77948.8
47820	549	60384
47821	413	67150.9
48077	393	61075.2
48093	540	113349
48094	531	147083
48110	221	59340.6
48366	185	53774.3
48367	292	108264
48383	267	85076
52173	691	73962.4
52189	673	120809
52190	315	72120.8
52206	7	2885.59
52446	102	24456.4
52462	613	179858
52463	294	111967
52479	306	127754
52735	47	18111.8
56558	899	177017
56559	191	51259.1
56831	384	145468
