24834	732	65018.7
25090	165	6718.87
25091	19	414.296
25107	25	485.991
28930	1340	394733
29186	2401	542298
29187	93	8098.2
29203	1925	207273
29459	232	8947.76
29475	52	1743.57
29476	96	1867.26
33282	3196	1.71974e+06
33283	24	7093.4
33298	114	57228.3
33299	2364	727266
33555	2291	489649
33571	798	128197
33572	2964	267106
33844	403	18457.7
33845	194	3892.49
37378	2208	1.18559e+06
37379	4	185.136
37394	217	124712
37395	521	277998
37651	2589	1.06225e+06
37667	956	334158
37668	2487	668884
37924	1495	318310
37940	2036	283063
37941	3164	248734
37957	250	6453.08
38213	764	21345.7
38214	213	2449.08
41474	1104	651074
41490	46	62425.2
41491	18	11702.4
41746	138	83935.9
41747	1465	707303
41763	618	266771
41764	354	147731
42020	1515	545365
42036	1424	407184
42037	1873	394288
42053	3	731.948
42293	429	65615.2
42309	2911	330538
42310	2288	123526
42326	1052	33129.3
42582	1063	20592.1
42583	236	1007.07
45570	458	210351
45826	131	52702.4
45842	159	51952.1
45843	729	329212
45859	228	80801.2
45860	11	1358.71
46115	205	88130.6
46116	954	365136
46132	993	385445
46133	282	81241.9
46389	854	209082
46405	2042	406051
46406	1570	207304
46422	262	34838.2
46678	3913	297771
46679	1398	53682.6
46695	2440	54546.1
46951	1357	11954
46952	101	541.998
46968	180	376.625
49666	157	38319.9
49922	178	48294.7
49938	146	55676.1
49939	343	86105.9
49955	10	3127.05
50195	28	5201.89
50211	302	98434
50212	447	138770
50228	337	110247
50229	7	1453.2
50484	195	63663.6
50485	548	146419
50501	1168	269816
50502	210	43403.2
50758	376	58635.4
50774	2472	342719
50775	696	59285.4
50791	1014	78113.5
51047	4122	165465
51048	187	2665.28
51064	3639	44080.6
51320	1148	5227.86
51336	162	712.212
51337	242	311.028
53762	33	3100.21
54018	159	28796.3
54034	123	30358.6
54035	111	23683.6
54291	109	23270.6
54307	232	43017.7
54308	279	76178.1
54324	93	20094.5
54580	363	82862.4
54581	313	73544.9
54597	570	117530
54598	6	2511.9
54853	236	39340.3
54854	323	53590.7
54870	1561	206082
54871	142	17979.7
54887	44	3201.21
55127	36	5959.74
55143	2911	201634
55144	12	418.367
55159	84	4811.13
55160	1601	64863
55416	3047	62800.7
55432	798	12959.3
55433	3393	19586.8
55689	549	1374.92
55705	471	444.542
55706	125	51.0339
58113	26	3609.92
58114	135	27664.8
58130	66	8180.12
58131	32	4636.64
58386	5	1993.95
58387	108	13521.8
58403	172	31761.1
58404	95	16113.1
58420	4	182.026
58660	32	3458.06
58676	281	49738.8
58677	127	24517.3
58693	169	25995.3
58949	335	52449.9
58950	118	20164.9
58966	635	95614.6
59222	192	19798.2
59223	33	1811.81
59238	17	2917.47
59239	1500	143312
59255	130	9239.02
59256	123	7159.99
59511	41	2784.94
59512	2371	102976
59528	732	23867
59529	1605	33111.5
59785	2170	27293
59801	2205	15487.4
59802	2669	7372.58
59818	8	4.4583
60074	611	490.015
61954	2	1146.75
62209	39	1214.17
62210	86	7542.34
62226	32	2957.24
62227	3	22.2502
62482	25	3027.62
62483	84	15296.6
62499	97	14393.3
62500	26	2364.44
62755	9	873.749
62756	45	5292.08
62772	211	24328
62773	75	15681.5
62789	21	3455.18
63028	1	3.36949
63045	266	36831.9
63046	37	4654.6
63061	6	600.862
63062	224	21309.1
63318	256	27501.6
63319	11	1196.79
63334	22	1805.96
63335	608	69253.2
63351	1	64.6259
63591	69	5045.27
63607	163	14447.9
63608	1060	62375.5
63624	396	16978.4
63625	93	4251.57
63880	48	1611.51
63881	1462	42745
63897	1323	25319.3
63898	1309	11967.5
64154	987	7936.92
64170	2484	9584.49
64171	1401	2299.59
64187	201	137.537
64443	323	202.562
66305	12	2250.77
66306	37	2406.88
66322	11	192.201
66323	1	6.27841
66578	38	1343.02
66579	42	3861.57
66595	51	3645.53
66596	4	715.209
66851	42	2224.33
66852	42	2709.53
66868	133	7869.14
66869	18	1639.05
66885	1	0.20588
67124	11	664.419
67125	18	1005.6
67140	1	0.159377
67141	248	21465.9
67142	26	1709.26
67157	11	229.648
67158	54	6542.77
67414	268	21003.6
67415	1	368.297
67430	41	3442.41
67431	253	19089.4
67687	173	8770.35
67703	141	10468.2
67704	558	34407.7
67720	60	3656.4
67976	257	10690.9
67977	852	34961.7
67993	754	25078.1
67994	91	2053.99
68249	72	1414.69
68250	1056	17254.8
68266	1989	20854.5
68267	1098	7055.38
68283	9	7.54832
68523	252	1297.33
68539	2664	6218.39
68540	494	441.306
68556	312	198.588
68812	130	33.6745
70674	5	114.622
70675	8	780.539
70691	9	1099.45
70947	23	538.901
70948	33	1015.21
70963	1	91.5499
70964	52	1868.25
70965	4	264.214
70981	1	52.7902
71220	24	1554.32
71221	8	199.026
71236	3	321.815
71237	133	7839.08
71238	5	258.471
71253	2	7.06615
71254	7	328.521
71493	6	190.987
71509	12	1349.48
71510	178	10501.4
71526	45	2288.17
71527	60	3564.86
71783	191	8236.27
71799	101	5170.31
71800	205	11254
72056	93	5101.41
72072	230	11806.4
72073	346	12412.5
72089	184	7804.14
72345	266	6878.61
72346	443	10369
72362	831	15407.4
72363	49	471.121
72618	90	1374.29
72619	503	6232.09
72635	1860	12226.6
72636	435	1393.32
72652	224	341.329
72908	1803	2875.41
72909	34	29.8781
72925	286	94.9674
73181	45	7.31403
75606	8	152.423
75622	1	6.19435
75623	3	110.416
75879	30	1637.31
75895	19	359.412
75896	34	696.98
76152	33	1191.12
76168	62	2317.63
76169	98	2262.36
76185	10	754.412
76441	127	3024.51
76442	126	2552.17
76458	213	4772.8
76459	1	4.75884
76714	163	2358.66
76715	180	2136.01
76731	814	8433.16
76732	35	201.619
76987	30	61.5099
76988	89	782.922
77004	1589	5092.3
77005	17	17.4932
77020	23	22.7891
77021	444	774.79
77277	766	443.481
77293	78	24.5122
77294	113	19.0368
