33282	3196	1.71974e+06
37378	2208	1.18559e+06
37651	2589	1.06225e+06
37667	956	334158
41474	1104	651074
41746	138	83935.9
41747	1465	707303
41763	618	266771
42020	1515	545365
42036	1424	407184
42037	1873	394288
42293	429	65615.2
45570	458	210351
45843	729	329212
45859	228	80801.2
46115	205	88130.6
46116	954	365136
46132	993	385445
46389	854	209082
46405	2042	406051
46406	1570	207304
46678	3913	297771
50484	195	63663.6
50485	548	146419
50501	1168	269816
50758	376	58635.4
50774	2472	342719
50775	696	59285.4
50791	1014	78113.5
51047	4122	165465
51064	3639	44080.6
54034	123	30358.6
54291	109	23270.6
54307	232	43017.7
54853	236	39340.3
54854	323	53590.7
54870	1561	206082
55143	2911	201634
55160	1601	64863
55416	3047	62800.7
58387	108	13521.8
58403	172	31761.1
58693	169	25995.3
58949	335	52449.9
58966	635	95614.6
59222	192	19798.2
59239	1500	143312
59512	2371	102976
59528	732	23867
59529	1605	33111.5
59785	2170	27293
63045	266	36831.9
63318	256	27501.6
63335	608	69253.2
63608	1060	62375.5
63624	396	16978.4
63881	1462	42745
63897	1323	25319.3
67704	558	34407.7
67977	852	34961.7
67993	754	25078.1
68266	1989	20854.5
