-72055	47	1158.83
-67976	180	1893.21
-67960	116	1839
-67687	122	4384.07
-67414	56	2263.38
-67413	40	1317.56
-67397	57	3495.12
-67124	65	3280.33
-63881	338	2409
-63608	184	2405.48
-63607	106	2027.37
-63591	156	4100.14
-63318	132	5987.52
-63301	36	2513.02
-63045	36	2301.49
-63028	70	4713.84
-62755	52	4522.91
-62465	28	3215.1
-59512	503	4044.73
-59511	129	1803.66
-59495	148	3516.62
-59239	205	4106.95
-59222	243	8395.14
-58949	168	10244.1
-58932	67	5279.27
-58676	48	4749.1
-58660	14	2265.58
-58659	82	10693.5
-58386	55	5420.48
-58369	32	4733.29
-55416	570	2209.33
-55143	595	9733.07
-55142	16	166.886
-55126	252	8913.95
-54870	196	5840.33
-54854	17	1680.23
-54853	255	17001.5
-54580	151	14182.6
-54564	38	2186.66
-54563	71	7507.79
-54307	36	6900.99
-54291	24	6016.37
-54290	81	13462.5
-54274	29	6181.94
-54017	48	5019.64
-51047	703	3226.36
-50774	589	12337.6
-50758	85	4964.79
-50757	238	15472.3
-50501	104	7918.17
-50485	83	5670.39
-50484	218	28842.3
-50468	56	5702.01
-50211	124	19687.7
-50195	64	14950.4
-50194	53	11451.4
-49922	57	10877.8
-49921	32	5156.6
-46678	533	4489.12
-46662	127	2881.97
-46661	47	1582.47
-46405	422	13802.6
-46389	169	12645.3
-46388	244	26465.7
-46132	45	5458.22
-46116	152	14580.2
-46115	172	25554.7
-46099	118	17304.8
-45842	93	23405
-45826	108	26969.8
-42309	298	4156.93
-42293	264	7003.11
-42036	248	15929.7
-42020	281	42670.3
-42019	199	30255.6
-42003	24	5295.6
-41747	213	45980.9
-41746	109	16117.5
-41730	156	25640.1
-41474	24	7493.26
-37924	327	15189.8
-37667	195	10749.4
-37651	476	61811.3
-37650	133	21452.7
-37634	111	25039.5
-37378	271	65988.6
-33555	260	18352.7
-33282	507	63668.7
