30328	8	3002.47
30874	10	10190.8
34680	26	4023.11
34697	21	7379.86
34953	12	11068.1
34954	7	5886.54
34970	33	30108
35259	4	6349.24
35260	3	5331.21
35532	5	3886.47
35533	6	8407.19
38776	51	2791.61
38777	28	2715.5
38793	77	6027.43
39049	113	23459
39050	8	5038.77
39066	150	63679.1
39322	13	8201.87
39338	7	3948.57
39339	82	61513.3
39355	16	18275.5
39612	41	39549.4
39918	2	3836.64
40191	1	2598.35
43145	179	12469.7
43162	319	43514
43418	183	49189.2
43434	59	13024.4
43435	317	133365
43451	12	7444.63
43707	53	30331.4
43708	135	95453
43724	63	49825
43725	9	6166.82
43981	49	47802.9
43997	46	53729.4
43998	11	13865.9
44270	32	43317
44271	12	18919.4
47530	160	16670.9
47531	473	89221.8
47787	120	23561.6
47803	239	82777.7
47804	370	156573
47820	93	47125.6
48076	102	68310.7
48077	173	128059
48093	160	129136
48350	73	78158.5
48366	140	156064
48367	24	34083.4
48383	7	8689.72
48623	2	2727.61
48639	43	61573.7
51900	380	86899.9
52172	312	104002
52173	232	113500
52189	161	99202.2
52445	118	85571.2
52446	123	88698.1
52462	265	241962
52463	4	2829.93
52719	30	28928.3
52735	101	104627
56558	226	144133
56831	129	115858
