-65023	154	22029.6
-65007	1	378.602
-65006	48	1993.7
-60927	881	215819
-60911	56	11493.5
-60910	750	78370.3
-60654	680	70424.7
-60638	107	5764.81
-60637	186	6713.54
-60381	2	12.6918
-60365	2	8.59052
-56831	869	496612
-56815	124	60783.1
-56814	100	31739.4
-56559	71	31625.7
-56558	2375	657297
-56542	717	128609
-56541	1294	133140
-56285	940	96591.8
-56269	704	36086.3
-56268	420	12235
-56252	7	121.968
-55996	12	214.794
-52735	366	242433
-52479	227	131874
-52463	307	206387
-52462	1370	660486
-52446	555	205116
-52445	91	24688
-52190	116	47453.4
-52189	1667	452066
-52173	1503	293589
-52172	1366	120993
-51916	489	44961
-51900	1420	73502.6
-51899	388	6965.54
-51883	54	670.591
-51627	16	51.13
-48639	13	3692.33
-48383	463	238101
-48367	342	153748
-48366	879	394201
-48110	62	22563.8
-48094	606	242830
-48093	1282	355867
-48077	1162	304151
-48076	117	25100.4
-47821	169	37716
-47820	1437	261600
-47804	2676	299901
-47803	1441	85503.3
-47787	151	4052.23
-47547	90	5784.38
-47531	2389	82013.1
-47530	339	3631.99
-47514	222	1531.69
-47258	21	59.1443
-44287	362	136397
-44271	328	112258
-44270	201	63473.1
-44015	3	209.911
-44014	402	118642
-43998	641	193434
-43997	733	196684
-43981	232	53129.7
-43741	1	92.0206
-43725	940	204010
-43724	823	163812
-43708	1912	308290
-43452	202	31123.9
-43451	824	93542
-43435	3879	270512
-43434	785	27686.1
-43418	835	18733.5
-43162	2868	46794
-43161	24	58.7206
-43145	519	2045.17
-42889	19	22.8793
-40192	4	672.286
-40191	311	63587.8
-40175	151	40233.6
-39919	148	40800.8
-39918	399	117064
-39902	505	119879
-39901	214	35456.9
-39646	4	310.06
-39645	223	36220.7
-39629	949	176352
-39628	460	82473.8
-39612	561	77340.3
-39356	1029	143904
-39355	458	66071.4
-39339	2597	254483
-39083	273	24533
-39082	139	9177.65
-39067	2	356.682
-39066	4846	204126
-39050	116	4763.05
-39049	1641	22296.9
-38793	2718	24192.4
-38777	426	1758.38
-38776	484	747.693
-38520	12	4.44702
-36096	21	4413.9
-36095	161	26282.7
-35839	46	5119.07
-35823	325	54043.6
-35822	288	46732.5
-35806	309	43369.8
-35550	197	29773.3
-35549	285	35478.7
-35533	892	105810
-35532	182	22209.8
-35277	12	939.003
-35276	43	6741.47
-35260	1339	155706
-35259	167	18031
-35244	2	342.511
-35243	1091	93054.9
-34987	1208	89403.1
-34971	49	2082.91
-34970	3524	178204
-34714	87	3944.22
-34698	304	12494.5
-34697	4489	106730
-34681	1204	17076.2
-34680	1544	10151.9
-34424	1877	10017.1
-34408	795	1642.18
-34407	289	317.471
-34135	3	0.56617
-32000	7	927.507
-31999	16	1277.68
-31744	21	1353.81
-31743	153	16170.8
-31727	308	25661.2
-31726	183	28391.5
-31710	35	1837.93
-31470	1	80.0196
-31454	426	44453.2
-31453	168	18173.8
-31437	504	48166
-31181	234	25635.9
-31180	105	7990.07
-31165	4	1221.57
-31164	1152	92059.4
-31163	44	3464.89
-31148	19	1785.52
-31147	158	13545.1
-30892	15	1511.78
-30891	1493	101649
-30875	192	11841.5
-30874	1417	78038
-30618	875	41602.5
-30602	630	21068.7
-30601	3308	96243.3
-30585	865	17183
-30329	577	11279
-30328	3937	42569.3
-30312	2704	15479.7
-30311	1432	3722.7
-30055	1268	3107.55
-30039	1312	1286.02
-30038	194	64.9341
-30022	4	0.510851
-29766	8	22.1919
-27648	43	4175.99
-27647	117	8178.93
-27631	228	12602.3
-27630	15	962.214
-27375	33	2192.53
-27374	67	4288.74
-27358	423	28960.8
-27357	79	5938.46
-27342	2	727.699
-27341	143	6047.23
-27085	449	32759.3
-27084	43	1937.28
-27069	18	1406.17
-27068	659	41778.9
-26812	193	7708.88
-26796	80	5722.58
-26795	1149	53394.4
-26779	223	10929
-26778	192	8957.49
-26523	22	633.802
-26522	1241	48375.8
-26506	640	21324.3
-26505	1408	41299
-26249	377	10722
-26233	1310	31037.6
-26232	2424	39355
-26216	1801	19772.6
-25960	710	7610.93
-25959	2745	16949
-25943	3710	9892.92
-25942	1085	1386.64
-25686	481	657.254
-25670	1431	776.215
-25669	64	17.5043
-25653	19	1.57415
-23552	44	1771.94
-23551	61	2069.7
-23535	94	4629.23
-23279	128	7042.58
-23278	47	2884.86
-23263	1	1.23382
-23262	286	12728.4
-23261	15	1086.46
-23006	20	1364.3
-23005	11	347.202
-22990	8	107.147
-22989	428	17496
-22988	9	968.204
-22973	40	1660.6
-22972	209	8149.27
-22716	345	16319.7
-22700	121	4786.58
-22699	566	25313.9
-22443	33	966.197
-22427	272	13327.1
-22426	808	31734.8
-22410	515	18039.4
-22409	179	5660.4
-22154	22	469.088
-22153	836	20749.7
-22137	1002	21768.4
-22136	1137	19900
-21880	62	1175.01
-21864	1629	23592.3
-21863	1444	14085.7
-21847	2386	14357.1
-21591	684	3062
-21590	1353	4210.32
-21574	3611	6282.56
-21573	376	187.834
-21557	90	30.9753
-21317	30	62.3963
-21301	895	462.446
-21284	16	4.94971
-18910	1	0.254361
-18894	1	44.6311
-18893	26	2086.71
-18621	1	3.88827
-18620	67	1241.97
-18604	18	756.916
-18603	78	2252.39
-18347	42	1008.57
-18331	70	3361.38
-18330	203	7094.66
-18314	78	2114.99
-18058	75	2128.38
-18057	284	8399.07
-18041	374	8350.82
-18040	150	2552.51
-17784	203	3022.31
-17768	741	10281.5
-17767	442	5955.95
-17751	369	2698
-17495	1082	7333.81
-17494	454	2382.24
-17478	2009	7088.08
-17222	346	723.293
-17221	242	338.331
-17205	2384	2343.42
-17189	15	6.26121
-17188	184	40.5037
-16932	282	102.943
-16916	4	0.129756
-16915	1	0.000374364
