-77294	14	2.34925
-77293	27	7.92855
-77277	591	166.447
-77021	53	17.8596
-77020	46	14.7468
-77004	1740	2016.27
-76988	43	60.5256
-76987	512	1214.54
-76731	796	3250.83
-76715	152	930.069
-76714	689	5124.74
-76458	56	416.832
-76442	157	1858.74
-76441	377	6276.83
-76425	123	2399.58
-76169	7	220.227
-76168	163	3754.54
-76152	125	4355.49
-76151	77	2679.36
-75895	11	731.577
-75879	68	2217.88
-75878	44	1865.99
-75862	37	1146.45
-75606	17	739.818
-75605	19	584.263
-75589	30	2379.55
-75588	2	6.36531
-75316	15	590.502
-75315	2	0.635303
-75299	2	55.4134
-72925	50	3.39144
-72908	1294	608.984
-72892	87	76.376
-72652	9	3.52122
-72636	101	46.8724
-72635	2312	4622.84
-72619	477	1735.93
-72618	800	5306.1
-72362	733	6087.35
-72346	459	5042.34
-72345	809	12743.1
-72329	108	2487.14
-72073	271	5854.96
-72072	441	12420.4
-72056	330	10200.3
-72055	54	1403.48
-71800	12	720.506
-71799	139	6015.92
-71783	291	10044.9
-71782	137	6198.35
-71766	62	3513.46
-71510	185	10420.3
-71509	57	3503.3
-71493	189	8372.3
-71237	38	1483.15
-71236	29	1558.94
-71221	1	23.6936
-71220	209	10980
-71219	12	862.396
-71204	5	8.83259
-71203	40	2542.3
-70948	1	0.00360397
-70947	137	5159.46
-70946	5	56.4636
-70931	12	755.922
-70930	100	6327.09
-70674	24	430.135
-70658	18	519.87
-70657	81	3862.47
-68556	46	5.08928
-68540	111	45.2432
-68539	1968	1451.13
-68523	762	1232.2
-68267	255	245.059
-68266	2595	9635.13
-68250	1350	8515.97
-68249	994	10267.1
-67993	528	6199.3
-67977	1025	17811.9
-67976	746	19354.6
-67960	349	12200.3
-67704	365	10303.6
-67703	369	14742.6
-67687	572	30551
-67686	61	2828.01
-67431	9	553.164
-67430	72	4214.59
-67414	472	26823.1
-67413	61	4481.37
-67397	150	9181.87
-67141	212	14301.1
-67140	30	1966.56
-67125	11	434.874
-67124	263	17410
-66868	22	1219.9
-66867	2	13.4343
-66852	26	1685.74
-66851	216	18388.1
-66835	31	1881.95
-66834	43	2405.35
-66579	1	42.5137
-66578	98	7767.09
-66562	35	2562.57
-66561	80	4985.41
-64443	125	16.8496
-64187	3	0.100989
-64171	473	139.097
-64170	2161	2299.75
-64154	1875	4465.7
-63898	397	1324.84
-63897	1965	13044.3
-63881	2039	27595
-63880	826	15245.9
-63624	130	2648.16
-63608	1333	37405.5
-63607	398	17633.2
-63591	571	25397.9
-63335	354	20004.9
-63334	148	6856.25
-63318	704	54157.2
-63317	29	3010.04
-63062	7	869.233
-63061	10	557.698
-63046	4	157.807
-63045	528	40920.6
-63044	7	1071.55
-63029	24	3626.14
-63028	187	17079.9
-62772	141	15511.3
-62756	61	5657.9
-62755	258	29326.4
-62739	15	542.658
-62499	2	118.036
-62483	48	3324.88
-62482	180	26025.3
-62466	64	7691.56
-62465	36	3887.81
-62210	5	186.219
-62209	66	5599.66
-60074	131	26.8371
-59802	1061	965.387
-59801	2096	3784.82
-59785	3624	15163.4
-59529	629	3693.96
-59528	1465	16701
-59512	3368	70227.6
-59511	554	15740.3
-59495	276	12789.6
-59239	1778	88318.5
-59238	144	10626.2
-59222	916	64869.7
-58966	399	37902.8
-58965	14	872.359
-58950	50	3666.26
-58949	906	92409.1
-58933	61	7055.5
-58932	51	5131.96
-58677	22	4768.41
-58676	491	69200.8
-58660	122	16830.1
-58659	221	39675.6
-58403	102	12051.9
-58387	122	12398.3
-58386	237	34416.6
-58370	72	13907.8
-58114	74	8752.18
-58113	141	22431.7
-55689	455	627.705
-55433	1657	2529.35
-55432	1147	3656.72
-55416	4657	38710.4
-55160	705	7854.25
-55159	370	5690.05
-55143	3960	138051
-55142	39	1205.29
-55127	29	1065.28
-55126	637	40863.4
-54870	1622	123926
-54854	204	23972.1
-54853	1152	105768
-54597	220	31804
-54581	257	30289.9
-54580	803	114541
-54564	257	38611.1
-54563	41	11391.6
-54308	30	5303.7
-54307	490	83386.5
-54291	260	51950
-54290	248	39293.8
-54034	45	9438.2
-54018	274	40710.7
-54017	189	33850.4
-51320	702	1241.95
-51064	2008	8844.46
-51048	28	107.315
-51047	5914	91909.6
-50791	335	6139.32
-50775	368	10531.1
-50774	3841	217192
-50758	594	54121.3
-50757	692	73636.7
-50501	1176	154236
-50485	574	92243
-50484	972	178677
-50468	44	10911.7
-50228	41	8676.8
-50212	444	87245.7
-50211	624	137086
-50195	385	112058
-50194	44	7533.98
-49939	35	10066.8
-49938	281	68701.5
-49922	368	94901.8
-46951	777	2307.27
-46695	1060	7478.2
-46679	922	8590.42
-46678	4976	128072
-46662	601	45925
-46422	1	8.85937
-46406	789	36211.9
-46405	3062	285326
-46389	1306	169112
-46388	662	111843
-46133	1	10.8046
-46132	886	165842
-46116	1049	234242
-46115	879	236629
-46099	231	64922.4
-45843	542	166064
-45842	447	161508
-45826	594	212576
-45570	60	13199.7
-42582	629	3661.5
-42326	269	2602.7
-42310	1420	26336.4
-42309	3205	120600
-42293	1462	123686
-42037	865	79362.6
-42036	2246	281491
-42020	2110	410550
-42019	623	150828
-41764	1	47.5603
-41763	438	101347
-41747	1653	516595
-41746	564	206504
-41730	558	235090
-41474	690	302276
-38213	346	3361.39
-37957	7	23.0117
-37941	1471	44349.1
-37940	2007	98676.1
-37924	2608	281090
-37668	1074	130627
-37667	1549	269154
-37651	3637	903854
-37650	605	174705
-37395	2	64.3207
-37394	116	25472.7
-37378	2658	978330
-33844	78	1211.91
-33828	162	2785.75
-33572	1025	36921
-33571	724	49512.1
-33555	2815	327967
-33299	905	120239
-33298	501	85014.9
-33282	3998	1.09476e+06
-29203	576	22175.1
-29202	46	1542.2
-29186	2205	242364
