-77277	224	31.0677
-77276	72	11.9144
-77020	6	0.46857
-77004	1262	524.169
-77003	30	11.3479
-76988	8	13.7446
-76987	974	1235.36
-76731	672	1081.09
-76715	106	283.82
-76714	1213	4804.31
-76698	100	986.887
-76697	35	79.3661
-76442	48	610.54
-76441	590	3886.22
-76425	188	2218.66
-76424	222	2618.45
-76168	88	1121.27
-76152	135	1987.67
-76151	210	2918.73
-76135	78	1141.96
-75879	26	651.213
-75878	90	2251.2
-75862	87	2221.78
-75861	43	961.356
-75605	7	389.083
-75589	79	2715.63
-75588	24	767.507
-75572	30	735.186
-75316	10	174.627
-75315	15	641.924
-75299	33	955.043
-75026	11	245.323
-75009	6	152.197
-72908	566	101.862
-72892	65	35.432
-72891	272	130.882
-72636	3	0.167313
-72635	1889	1504.82
-72619	411	527.687
-72618	1526	3873.49
-72362	414	1347.67
-72346	548	2397.76
-72345	1322	9834.84
-72329	426	3772.63
-72328	101	1063.51
-72073	73	726.324
-72072	609	8190.06
-72056	437	8628.54
-72055	409	10020.4
-72039	36	644.416
-71799	20	333.3
-71783	330	9742.66
-71782	261	5281.22
-71766	247	8513.97
-71765	23	409.779
-71510	33	1610.83
-71509	112	4109.91
-71493	260	10020.9
-71492	75	3287.2
-71476	61	1545.39
-71220	161	7254.65
-71219	47	1592.9
-71204	3	34.4258
-71203	206	8775.68
-71202	4	305.742
-70947	13	1280.21
-70946	12	253.113
-70931	9	377.072
-70930	170	6786.41
-70929	4	2.35923
-70914	14	617.015
-70913	59	2250.63
-70657	76	2885.6
-68556	2	0.0725437
-68540	12	0.750589
-68539	866	193.961
-68523	642	293.464
-68522	442	416.616
-68267	21	8.38161
-68266	2286	2553.05
-68250	1391	3674.53
-68249	2001	8821.88
-68233	82	864.999
-67993	172	697.748
-67977	1164	9952.25
-67976	1242	14272.9
-67960	897	14531.7
-67959	91	1121.01
-67704	83	1656.38
-67703	525	9691.21
-67687	741	21769.3
-67686	332	10268.3
-67670	138	5478.44
-67414	413	14589.3
-67413	154	7666.63
-67397	443	16586.5
-67396	20	851.235
-67380	1	0.214089
-67141	44	1886.23
-67140	47	2046.88
-67124	420	27018.7
-67123	23	1535.32
-67108	2	98.322
-67107	120	6965.41
-66851	156	11003
-66850	7	137.59
-66835	26	1320.11
-66834	240	14594.8
-66818	6	18.1567
-66817	7	243.761
-66578	9	666.278
-66562	24	1788.6
-66561	192	10970.5
-64171	77	8.31345
-64170	1093	409.869
-64154	1772	1496.5
-64153	480	975.356
-63898	62	14.93
-63897	1896	3998.65
-63881	2487	10775.9
-63880	1505	12211
-63864	410	5263.66
-63608	1334	20493.5
-63607	759	14529.6
-63591	1224	34105.3
-63590	74	2371.45
-63335	84	3292.19
-63334	218	6156.1
-63318	954	44725.8
-63317	133	8963.76
-63301	281	16084.6
-63045	411	26250
-63044	45	3452.26
-63029	8	1079.08
-63028	549	32192.7
-63027	8	263.011
-62772	22	2986.47
-62756	26	1284.01
-62755	369	33723.6
-62739	49	2240.74
-62738	173	13635.5
-62482	118	9379.19
-62466	63	5637.73
-62465	195	19404
-59802	267	63.1978
-59801	1204	819.065
-59785	3474	5298.64
-59784	583	3335.91
-59529	121	98.3808
-59528	1264	3748.34
-59512	4048	31966.3
-59511	980	15088.2
-59495	1134	19935.2
-59239	1522	37755.2
-59238	308	9587.01
-59222	1759	74450.2
-59221	39	1557.03
-58966	113	4476.16
-58965	24	1331.36
-58950	12	441.404
-58949	1218	68264.7
-58948	7	332.378
-58933	58	5750.46
-58932	483	28650.4
-58676	396	36293.1
-58660	95	7724.41
-58659	603	65494.3
-58643	36	3697.17
-58642	13	931.443
-58403	3	4.29048
-58387	67	7626.73
-58386	373	39096.8
-58370	161	19468.1
-58369	165	20843.3
-58113	71	7774.12
-55433	437	252.819
-55432	727	735.855
-55416	4622	15935.7
-55415	338	2917.24
-55160	179	501.865
-55159	266	970.789
-55143	4646	64474.6
-55142	113	2795.77
-55127	8	137.742
-55126	1672	57182.7
-54870	1463	55691.7
-54854	111	7272.72
-54853	2109	133851
-54837	94	5946.83
-54836	63	4133.38
-54597	12	2544.08
-54581	122	8554.83
-54580	1223	109396
-54564	251	31613.5
-54563	475	59346.4
-54307	252	39049.1
-54291	292	36875.9
-54290	527	63351.4
-54274	164	25725.9
-54273	17	1295.7
-54018	85	13335.6
-54017	294	45970.7
-51320	235	140.029
-51064	664	626.605
-51063	114	129.695
-51047	5210	27154.7
-51031	102	1430.54
-51030	373	5425.63
-50791	43	102.249
-50775	175	1242.31
-50774	4482	104308
-50758	608	25894.1
-50757	1883	107875
-50501	905	59334.1
-50485	641	59007.4
-50484	1643	173244
-50468	390	52939.4
-50212	172	22547.5
-50211	910	133170
-50195	539	89709.5
-50194	385	73165.2
-49938	115	22391
-49922	443	107054
-49921	322	75795.8
-46951	264	442.082
-46695	283	412.285
-46679	352	1022.77
-46678	4058	37206.1
-46662	1057	25042.3
-46661	337	12799.9
-46406	225	3454.75
-46405	3437	134966
-46389	1569	100472
-46388	1738	165359
-46132	419	44009.9
-46116	1251	153787
-46115	1369	218277
-46099	836	141836
-45843	206	42920.5
-45842	667	143402
-45826	858	193525
-45825	378	87202.1
-42582	161	325.854
-42326	11	6.41186
-42310	525	2698.23
-42309	2384	34370
-42293	1792	57390
-42292	258	14425.6
-42037	250	5285.1
-42036	2226	134326
-42020	2331	233212
-42019	1556	208048
-42003	189	28361
-41763	80	10559
-41747	1773	337048
-41746	916	199726
-41730	1387	327496
-41474	195	66573.9
-41473	378	95679
-37941	365	3994.09
-37940	1154	24881
-37924	2379	116206
-37668	262	6837.57
-37667	1481	106067
-37651	3591	444284
-37650	1125	181953
-37634	767	171931
-37378	2183	516883
-33572	227	3068.79
-33571	338	7676.99
-33555	2108	110675
-33299	170	8779.27
-33298	337	20623.7
-33282	3712	458450
-29203	124	2614.63
-29186	1312	78944.5
