30618	3	1919.31
30908	2	1639.2
31164	2	2212.18
31727	1	1673.61
34697	18	1764.57
34970	19	3621.46
34987	25	6501.06
35260	24	11311.1
35277	4	3202.45
35533	7	3685.51
35549	2	2632.25
35550	4	2400.76
35823	4	4066.53
35839	4	4156.11
39066	130	7633.98
39083	37	10578.8
39339	74	12978.8
39355	8	2020.96
39356	70	17490.5
39629	48	25514.7
39645	16	4694.76
39646	12	6074.83
39902	14	5722.78
39918	14	6809.79
39919	9	8330.06
39935	1	2931.37
40191	8	5797.65
40192	2	1704.25
43162	120	4157.99
43435	343	29956.6
43451	61	8216.57
43452	132	22980
43708	136	23604.3
43724	64	17821.7
43725	186	56816.7
43741	18	6323.95
43997	49	21069.9
43998	110	47575.6
44014	72	31678.7
44015	24	12842.8
44271	27	18654.8
44287	43	30277.1
47547	62	3731.53
47803	67	2536.61
47804	425	45531.5
47820	215	33894.7
47821	175	43579.5
48077	162	41093.1
48093	198	63520.8
48094	216	74980.9
48110	89	33648.2
48366	90	38506
48367	134	68705.9
48383	108	54106.2
52189	240	47157.5
52190	142	33563.4
52446	42	8650.09
52462	269	80947.4
52463	129	58481.3
52479	146	66316.8
52735	22	8619.65
56558	326	62925
56831	152	48446.2
